retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday,city,eopen,tenure,recency
1,2011-02-17,2011-02-17,2011-02-17,45,2.222222222,2.222222222,24.22,0.0,0,0,0,Thursday,DEL,1,0.0,7.791780821917809
1,2011-07-03,2011-07-03,2014-01-15,43,55.81395349,11.62790698,151.39,0.031578947,1,0,0,Friday,BOM,25,2.5397260273972604,4.879452054794521
1,2010-01-12,2010-12-19,2014-01-16,49,24.48979592,20.40816327,222.53,0.048042705,0,0,1,Friday,DEL,13,4.013698630136986,4.876712328767123
1,2010-03-09,2011-02-16,2012-08-29,45,13.33333333,4.444444444,56.34,0.125,1,0,0,Thursday,DEL,6,2.4767123287671233,6.260273972602739
1,2010-09-13,2011-06-14,2014-01-13,40,95.0,60.0,54.08,0.032838982999999995,0,0,0,Tuesday,DEL,38,3.336986301369863,4.884931506849315
0,2011-03-27,2011-03-30,2011-03-30,0,0.0,0.0,124.49,0.0,0,0,0,Thursday,DEL,0,0.00821917808219178,7.67945205479452
0,2009-06-18,2010-08-07,2010-08-07,0,0.0,0.0,40.04,0.0,0,0,0,Thursday,DEL,0,1.1369863013698631,8.323287671232876
0,2010-03-06,2010-09-26,2012-05-31,0,0.0,0.0,70.71,0.137030995,1,0,0,Monday,DEL,0,2.2383561643835614,6.506849315068493
1,2011-02-05,2011-09-05,2013-10-13,42,33.33333333,7.142857143,94.99,0.009009009,0,0,0,Wednesday,DEL,14,2.6876712328767125,5.136986301369863
0,2010-08-18,2010-08-18,2010-08-18,0,0.0,0.0,28.05,0.0,0,0,0,Thursday,DEL,0,0.0,8.293150684931506
0,2010-09-02,2010-09-02,2011-12-12,0,0.0,0.0,163.06,0.01490313,1,0,0,Tuesday,DEL,0,1.2767123287671234,6.975342465753425
1,2011-01-27,2011-07-03,2013-01-17,37,51.35135135,0.0,59.09,0.090909091,0,0,0,Monday,BOM,19,1.9753424657534246,5.873972602739726
1,2010-07-12,2010-10-12,2010-10-12,45,0.0,0.0,52.49,0.0,0,0,0,Tuesday,DEL,0,0.25205479452054796,8.142465753424657
1,2010-03-24,2013-09-30,2014-06-01,39,20.51282051,10.25641026,38.04,0.091836735,1,0,0,Wednesday,DEL,8,4.191780821917808,4.504109589041096
1,2010-01-18,2011-03-21,2013-03-11,36,94.44444444,36.11111111,62.29,0.050104384,1,0,0,Monday,DEL,34,3.1452054794520548,5.728767123287671
1,2010-02-17,2011-07-21,2011-07-21,44,4.545454545,2.272727273,55.17,0.0,0,0,0,Thursday,DEL,2,1.4219178082191781,7.36986301369863
1,2010-08-18,2011-08-02,2012-03-09,46,17.39130435,0.0,77.39,0.013961606000000001,0,0,0,Wednesday,DEL,9,1.558904109589041,6.734246575342466
1,2010-01-03,2010-08-18,2010-12-22,46,6.52173913,0.0,129.75,0.08730158699999999,0,0,0,Friday,DEL,3,0.9671232876712329,7.947945205479452
0,2010-10-27,2010-10-27,2010-10-27,0,0.0,0.0,55.83,0.0,0,0,0,Thursday,DEL,0,0.0,8.101369863013698
0,2009-03-07,2010-04-30,2010-09-24,0,0.0,0.0,30.48,0.040816327,0,0,0,Friday,DEL,0,1.5506849315068494,8.191780821917808
0,2010-06-23,2010-06-23,2010-06-23,0,0.0,0.0,11.85,0.0,0,0,0,Wednesday,DEL,0,0.0,8.446575342465753
0,2010-07-05,2010-11-05,2010-11-05,0,0.0,0.0,74.48,0.0,0,0,0,Thursday,DEL,0,0.336986301369863,8.076712328767123
1,2009-01-04,2010-11-03,2010-11-03,47,2.127659574,0.0,38.44,0.0,0,0,0,Friday,DEL,1,1.83013698630137,8.082191780821917
1,2011-01-18,2011-04-19,2013-02-14,37,56.75675676,0.0,127.05,0.073463268,0,0,0,Tuesday,DEL,22,2.0767123287671234,5.7972602739726025
1,2011-02-28,2011-07-03,2011-07-03,45,6.666666667,0.0,33.74,0.0,0,0,0,Wednesday,DEL,4,0.3424657534246575,7.419178082191781
0,2010-02-12,2011-04-02,2011-04-02,0,0.0,0.0,150.72,0.0,0,0,0,Friday,BOM,0,1.1342465753424658,7.671232876712328
1,2010-02-27,2011-03-16,2014-01-13,65,9.230769231,4.615384615,113.24,0.09477756300000001,0,1,1,Tuesday,DEL,7,3.8794520547945206,4.884931506849315
0,2010-12-05,2011-03-31,2012-11-04,0,0.0,0.0,148.08,0.055702918,0,0,0,Monday,DEL,0,1.917808219178082,6.076712328767123
0,2010-05-05,2010-05-05,2010-05-05,0,0.0,0.0,11.75,0.0,0,0,0,Thursday,DEL,0,0.0,8.580821917808219
1,2011-03-27,2011-08-17,2014-01-15,48,100.0,43.75,79.84,0.06802721099999999,1,1,0,Monday,BOM,48,2.808219178082192,4.879452054794521
1,2011-06-03,2011-07-31,2011-08-14,45,0.0,0.0,97.5,0.14285714300000002,0,0,0,Monday,BOM,0,0.19726027397260273,7.304109589041096
0,2010-03-11,2010-03-11,2013-09-12,0,0.0,0.0,58.7,0.011484099,1,0,0,Tuesday,BOM,0,3.5095890410958903,5.221917808219178
0,2009-04-06,2009-04-06,2009-04-06,0,0.0,0.0,27.3,0.0,0,0,0,Thursday,DEL,0,0.0,9.66027397260274
1,2009-12-17,2009-12-28,2009-12-28,16,0.0,0.0,27.59,0.0,0,0,0,Tuesday,DEL,0,0.030136986301369864,8.931506849315069
1,2010-12-09,2012-06-11,2014-01-13,45,15.55555556,2.222222222,102.96,0.069284065,1,0,0,Wednesday,DEL,8,3.0986301369863014,4.884931506849315
0,2009-07-28,2010-02-25,2011-11-11,0,0.0,0.0,71.47,0.041666667000000004,0,0,0,Friday,DEL,0,2.2904109589041095,7.06027397260274
1,2010-06-17,2010-09-23,2014-05-01,40,75.0,17.5,107.77,0.08666666699999999,1,0,0,Friday,DEL,30,3.873972602739726,4.589041095890411
1,2011-03-04,2011-04-21,2011-06-20,45,2.222222222,0.0,72.44,0.05,0,0,0,Monday,BOM,1,0.2958904109589041,7.454794520547945
0,2010-06-11,2011-03-31,2013-05-30,0,0.0,0.0,148.35,0.064475348,1,0,0,Monday,DEL,0,2.96986301369863,5.50958904109589
0,2010-11-18,2011-01-22,2012-11-11,0,0.0,0.0,64.2,0.007587253,0,0,0,Wednesday,DEL,0,1.9835616438356165,6.057534246575343
1,2010-04-21,2010-09-05,2013-05-11,49,4.081632653,2.040816327,81.08,0.011755486,0,0,0,Monday,DEL,2,3.0575342465753423,5.561643835616438
0,2010-11-16,2010-11-16,2010-11-16,0,0.0,0.0,4.49,0.0,0,0,0,Monday,BOM,0,0.0,8.046575342465754
0,2009-03-12,2011-08-03,2011-09-27,0,0.0,0.0,43.8,0.014778325,0,0,0,Friday,DEL,0,2.5452054794520547,7.183561643835616
1,2010-06-02,2011-06-03,2012-04-11,43,30.23255814,4.651162791,74.38,0.009852217,0,0,0,Monday,DEL,14,1.8602739726027397,6.6438356164383565
0,2009-11-11,2009-11-11,2009-11-11,0,0.0,0.0,55.69,0.0,0,0,0,Friday,DEL,0,0.0,9.06027397260274
0,2010-10-20,2010-10-26,2013-10-16,0,0.0,0.0,71.65,0.011970534,0,0,0,Thursday,DEL,0,2.9917808219178084,5.1287671232876715
0,2009-11-30,2009-11-30,2009-11-30,0,0.0,0.0,29.59,0.0,0,0,0,Monday,DEL,0,0.0,9.008219178082191
0,2011-03-05,2011-08-05,2013-02-02,0,0.0,0.0,46.69,0.017295597,0,0,0,Wednesday,BOM,0,1.917808219178082,5.83013698630137
1,2010-04-18,2011-04-03,2012-01-02,18,0.0,0.0,67.82,0.02994012,0,0,0,Friday,DEL,0,1.7095890410958905,6.917808219178082
1,2011-02-05,2012-05-19,2014-04-01,44,59.09090909,29.54545455,57.22,0.033613445,1,0,0,Tuesday,DEL,26,3.1534246575342464,4.671232876712328
1,2009-10-09,2010-08-04,2014-01-19,53,15.09433962,3.7735849060000004,119.3,0.07525325599999999,0,0,0,Monday,DEL,8,4.282191780821917,4.868493150684931
1,2011-04-04,2011-12-07,2011-12-07,44,4.545454545,0.0,55.93,0.0,0,0,0,Friday,DEL,2,0.6767123287671233,6.989041095890411
1,2009-04-12,2012-12-18,2012-12-18,45,0.0,0.0,72.81,0.0,0,0,0,Wednesday,DEL,0,3.6876712328767125,5.956164383561644
1,2010-06-12,2010-12-28,2010-12-28,16,0.0,0.0,148.13,0.0,0,0,0,Tuesday,BOM,0,0.5452054794520548,7.931506849315069
0,2010-03-23,2010-03-23,2010-04-18,0,0.0,0.0,70.84,0.076923077,0,0,0,Tuesday,DEL,0,0.07123287671232877,8.627397260273973
1,2010-11-09,2010-12-11,2012-01-31,46,15.2173913,13.04347826,111.22,0.017977528,1,0,0,Friday,BOM,7,1.2273972602739727,6.838356164383562
0,2010-11-10,2011-03-15,2012-04-05,0,0.0,0.0,27.57,0.043269231,1,0,0,Friday,DEL,0,1.4027397260273973,6.66027397260274
0,2011-01-02,2011-03-17,2013-10-09,0,0.0,0.0,26.32,0.012114537,0,0,0,Thursday,BOM,0,2.76986301369863,5.147945205479452
0,2009-06-24,2010-09-27,2011-06-23,0,0.0,0.0,79.75,0.018587361,0,0,0,Monday,DEL,0,1.9972602739726026,7.446575342465754
0,2010-04-17,2010-04-17,2010-04-17,0,0.0,0.0,72.54,0.0,0,0,0,Monday,DEL,0,0.0,8.63013698630137
0,2010-04-01,2010-04-01,2011-10-24,0,0.0,0.0,64.82,0.027355623,0,0,0,Friday,DEL,0,1.5643835616438355,7.109589041095891
1,2010-11-14,2011-03-24,2013-12-29,52,17.30769231,3.8461538460000004,71.13,0.033630069,0,0,0,Thursday,BOM,10,3.126027397260274,4.926027397260274
1,2011-02-26,2011-05-16,2011-12-06,36,16.66666667,5.555555556,56.77,0.074074074,0,0,0,Tuesday,BOM,7,0.7753424657534247,6.991780821917808
1,2011-03-26,2011-04-13,2011-05-25,47,0.0,0.0,70.79,0.095238095,0,0,0,Wednesday,BOM,0,0.1643835616438356,7.526027397260274
1,2011-02-05,2011-05-17,2011-06-20,16,0.0,0.0,40.94,0.088235294,0,0,0,Tuesday,DEL,0,0.3698630136986301,7.454794520547945
0,2010-10-09,2011-07-18,2012-07-23,0,0.0,0.0,72.2,0.0053908359999999995,0,0,0,Wednesday,DEL,0,1.789041095890411,6.361643835616438
1,2011-02-18,2012-05-29,2013-06-19,44,40.90909091,4.545454545,89.79,0.015544041000000001,0,0,0,Thursday,DEL,19,2.334246575342466,5.454794520547945
0,2010-03-01,2010-03-28,2010-04-19,0,0.0,0.0,28.62,0.090909091,0,0,0,Monday,DEL,0,0.13424657534246576,8.624657534246575
0,2009-01-09,2009-01-09,2010-01-29,0,0.0,0.0,52.38,0.013333333000000001,0,0,0,Thursday,DEL,0,1.0547945205479452,8.843835616438357
1,2010-07-12,2011-02-25,2012-04-30,45,13.33333333,2.222222222,34.95,0.09534883699999999,1,0,0,Tuesday,DEL,6,1.8027397260273972,6.5917808219178085
0,2010-08-30,2012-12-15,2013-12-18,3,0.0,0.0,99.89,0.008152174,0,0,0,Wednesday,DEL,0,3.304109589041096,4.956164383561644
0,2009-11-09,2009-12-17,2009-12-17,0,0.0,0.0,121.61,0.0,0,0,0,Friday,DEL,0,0.10410958904109589,8.961643835616439
0,2010-09-14,2010-09-16,2010-09-16,0,0.0,0.0,14.96,0.0,0,0,0,Thursday,DEL,0,0.005479452054794521,8.213698630136987
1,2011-08-05,2011-08-05,2011-08-05,42,16.66666667,7.142857143,50.8,0.0,1,0,0,Friday,BOM,8,0.0,7.328767123287672
0,2009-05-08,2009-09-16,2010-05-07,0,0.0,0.0,129.44,0.150684932,0,0,0,Tuesday,DEL,0,0.9972602739726028,8.575342465753424
1,2010-08-11,2011-01-16,2013-11-17,53,16.98113208,1.8867924530000002,67.59,0.055984556,0,0,0,Monday,DEL,10,3.271232876712329,5.041095890410959
1,2008-08-28,2009-04-20,2014-01-19,87,24.13793103,0.0,223.44,0.132564841,1,1,1,Monday,DEL,21,5.397260273972603,4.868493150684931
1,2009-10-22,2010-06-28,2012-02-04,47,6.382978723,4.255319149,81.71,0.007763975,0,0,0,Monday,DEL,3,2.287671232876712,6.8273972602739725
1,2010-03-02,2010-12-29,2014-09-01,44,77.27272727,6.818181817999999,185.46,0.07768744400000001,1,0,1,Monday,DEL,34,4.504109589041096,4.252054794520548
1,2010-02-13,2010-05-04,2010-08-30,41,31.70731707,2.43902439,20.82,0.054421769,0,0,0,Monday,DEL,13,0.5424657534246575,8.26027397260274
1,2010-01-09,2012-02-14,2012-02-14,16,0.0,0.0,98.3,0.0,0,0,0,Wednesday,DEL,0,2.0986301369863014,6.8
1,2010-05-08,2010-08-23,2014-01-19,49,65.30612245,0.0,59.31,0.047389558,1,0,0,Tuesday,BOM,33,3.7041095890410958,4.868493150684931
1,2008-08-14,2008-08-14,2008-08-14,41,34.14634146,4.87804878,19.68,0.0,0,0,0,Thursday,DEL,14,0.0,10.304109589041095
1,2010-03-05,2010-10-17,2014-02-01,37,72.97297297,8.108108108,106.23,0.05200341,1,0,0,Monday,DEL,27,3.915068493150685,4.832876712328767
1,2010-06-11,2010-11-11,2013-04-28,45,8.888888889,2.222222222,55.26,0.014460512,0,0,0,Friday,DEL,5,2.882191780821918,5.597260273972603
0,2010-08-28,2013-04-15,2013-06-17,0,0.0,0.0,73.72,0.095238095,0,0,0,Tuesday,DEL,0,2.8054794520547945,5.46027397260274
1,2010-06-17,2011-08-03,2013-09-22,40,35.0,10.0,62.32,0.032292787999999996,0,0,0,Wednesday,DEL,14,3.2684931506849315,5.1945205479452055
0,2008-12-13,2008-12-13,2008-12-13,0,0.0,0.0,11.25,0.0,0,0,0,Wednesday,DEL,0,0.0,9.972602739726028
1,2011-01-29,2011-03-21,2011-05-20,18,0.0,0.0,48.22,0.25,0,0,0,Friday,DEL,0,0.3041095890410959,7.53972602739726
1,2011-04-19,2011-09-27,2012-09-04,29,100.0,0.0,50.35,0.015384615,1,0,0,Tuesday,DEL,29,1.3808219178082193,6.243835616438356
1,2010-09-30,2011-12-10,2013-03-11,40,57.5,7.5,90.62,0.009296149,1,0,0,Wednesday,DEL,23,2.4465753424657533,5.728767123287671
1,2010-08-30,2010-08-31,2010-08-31,43,11.62790698,0.0,83.03,0.0,0,0,0,Tuesday,BOM,6,0.0027397260273972603,8.257534246575343
0,2009-03-11,2009-04-11,2009-04-11,0,0.0,0.0,91.1,0.0,0,0,0,Wednesday,DEL,0,0.08493150684931507,9.646575342465754
1,2010-06-10,2010-07-10,2010-07-10,37,64.86486486,8.108108108,144.31,0.0,0,0,0,Thursday,DEL,24,0.0821917808219178,8.4
1,2010-06-24,2011-08-02,2013-10-28,38,52.63157895,21.05263158,73.52,0.027190332,0,0,0,Tuesday,DEL,21,3.347945205479452,5.095890410958904
1,2011-03-22,2011-06-04,2012-04-18,46,10.86956522,2.173913043,52.86,0.034391534,0,0,0,Wednesday,BOM,6,1.0767123287671232,6.624657534246575
0,2011-06-01,2011-08-03,2011-08-03,0,0.0,0.0,44.53,0.0,0,0,0,Wednesday,BOM,0,0.1726027397260274,7.3342465753424655
1,2010-07-09,2010-12-13,2013-10-06,49,8.163265306,4.081632653,40.34,0.08131868099999999,1,0,0,Tuesday,DEL,4,3.2465753424657535,5.156164383561644
1,2010-07-29,2013-02-17,2014-01-19,52,82.69230769,9.615384615,153.76,0.145833333,1,1,0,Monday,MAA,43,3.4794520547945207,4.868493150684931
1,2011-02-22,2011-05-07,2012-11-15,44,9.090909091,2.272727273,84.37,0.006012024,0,0,0,Thursday,BOM,5,1.7315068493150685,6.046575342465753
1,2010-09-11,2013-10-20,2013-11-11,33,42.42424242,27.27272727,70.92,0.13636363599999998,0,0,0,Tuesday,MAA,14,3.16986301369863,5.057534246575343
0,2010-08-10,2010-08-10,2010-08-10,0,0.0,0.0,31.64,0.0,0,0,0,Thursday,BOM,0,0.0,8.315068493150685
1,2011-02-28,2012-01-07,2014-01-19,60,36.66666667,1.6666666669999999,112.45,0.088183422,1,0,0,Monday,BOM,23,2.893150684931507,4.868493150684931
0,2010-11-15,2011-04-11,2011-04-11,0,0.0,0.0,66.7,0.0,0,0,0,Friday,BOM,0,0.40273972602739727,7.646575342465753
0,2010-04-12,2010-06-12,2010-06-12,0,0.0,0.0,79.47,0.0,0,0,0,Monday,BOM,0,0.16712328767123288,8.476712328767123
0,2010-04-29,2011-05-05,2012-05-29,0,0.0,0.0,97.24,0.105128205,0,0,0,Wednesday,DEL,0,2.084931506849315,6.512328767123288
1,2010-10-25,2010-12-12,2011-11-07,48,4.166666667,2.083333333,51.34,0.018957346,0,0,0,Wednesday,BOM,3,1.0356164383561643,7.071232876712329
0,2010-09-28,2011-05-16,2013-05-15,1,0.0,0.0,71.37,0.020547945,1,0,0,Monday,DEL,0,2.6301369863013697,5.550684931506849
1,2010-03-07,2012-12-24,2013-12-22,45,35.55555556,13.33333333,98.47,0.008264463,0,0,0,Thursday,DEL,17,3.797260273972603,4.945205479452055
1,2010-05-08,2011-05-17,2013-03-15,35,71.42857143,0.0,69.88,0.025449102,1,0,0,Friday,BOM,26,2.8547945205479452,5.717808219178083
1,2010-03-08,2011-01-03,2013-11-19,49,44.89795918,18.36734694,59.24,0.114688129,1,0,0,Wednesday,DEL,22,3.7041095890410958,5.035616438356165
0,2010-05-09,2011-07-03,2011-07-03,0,0.0,0.0,102.65,0.0,0,0,0,Tuesday,DEL,0,1.1506849315068493,7.419178082191781
0,2010-09-30,2012-03-09,2012-03-09,0,0.0,0.0,23.7,0.0,0,0,0,Tuesday,DEL,0,1.441095890410959,6.734246575342466
0,2010-02-24,2010-04-22,2010-04-22,0,0.0,0.0,26.94,0.0,0,0,0,Thursday,DEL,0,0.15616438356164383,8.616438356164384
1,2010-12-07,2011-08-23,2013-04-12,36,91.66666667,25.0,92.48,0.027577938,1,0,0,Tuesday,DEL,34,2.347945205479452,5.641095890410959
1,2010-03-05,2010-03-05,2010-03-05,16,0.0,0.0,25.52,0.0,0,0,0,Friday,DEL,0,0.0,8.747945205479452
1,2009-11-24,2009-11-29,2009-11-29,16,0.0,0.0,15.48,0.0,0,0,0,Monday,DEL,0,0.0136986301369863,9.01095890410959
1,2011-03-04,2011-04-18,2014-01-19,46,80.43478261,15.2173913,80.94,0.138033764,1,0,0,Tuesday,DEL,38,2.882191780821918,4.868493150684931
1,2009-06-17,2012-11-09,2013-05-11,44,18.18181818,4.545454545,62.94,0.014285714,0,0,0,Tuesday,DEL,8,3.9013698630136986,5.561643835616438
0,2010-08-31,2010-08-31,2013-01-10,0,0.0,0.0,36.31,0.00621118,0,0,0,Wednesday,DEL,0,2.3643835616438356,5.8931506849315065
1,2009-11-11,2013-11-10,2013-11-10,36,0.0,0.0,40.02,0.0,0,1,0,Monday,DEL,0,4.0,5.06027397260274
1,2010-11-24,2012-09-04,2012-09-04,40,10.0,2.5,52.28,0.0,0,0,0,Tuesday,BOM,4,1.7808219178082192,6.243835616438356
0,2011-03-04,2011-06-04,2011-11-17,0,0.0,0.0,57.52,0.10666666699999999,1,0,0,Thursday,DEL,0,0.7068493150684931,7.043835616438356
1,2010-08-12,2013-08-09,2013-08-09,37,8.108108108,2.702702703,40.02,0.0,0,0,0,Tuesday,BOM,3,2.9945205479452053,5.315068493150685
1,2010-09-23,2011-01-23,2013-11-22,50,30.0,8.0,77.21,0.022243713999999998,0,0,0,Tuesday,DEL,15,3.1671232876712327,5.027397260273973
1,2009-09-17,2009-09-17,2009-09-17,43,9.302325581,0.0,25.54,0.0,0,0,0,Thursday,DEL,4,0.0,9.210958904109589
1,2009-04-12,2009-04-12,2009-04-12,16,0.0,0.0,10.84,0.0,0,0,0,Monday,DEL,0,0.0,9.643835616438356
1,2009-07-22,2010-07-07,2014-01-16,44,52.27272727,15.90909091,48.95,0.134212568,1,0,0,Thursday,DEL,23,4.49041095890411,4.876712328767123
1,2009-11-15,2011-01-14,2013-03-31,44,6.818181817999999,6.818181817999999,62.95,0.002478315,0,0,0,Monday,DEL,3,3.3753424657534246,5.673972602739726
1,2010-09-11,2013-09-26,2013-09-26,43,6.976744186,0.0,63.36,0.0,0,0,0,Friday,BOM,3,3.043835616438356,5.183561643835616
1,2011-04-18,2011-11-05,2013-11-24,48,18.75,0.0,122.32,0.090517241,0,0,0,Friday,DEL,9,2.6054794520547944,5.021917808219178
0,2010-10-12,2011-07-02,2012-03-29,0,0.0,0.0,50.11,0.03125,0,0,0,Tuesday,DEL,0,1.463013698630137,6.67945205479452
0,2010-06-24,2010-06-24,2010-06-24,0,0.0,0.0,64.25,0.0,0,0,0,Thursday,DEL,0,0.0,8.443835616438356
1,2010-09-02,2010-09-02,2010-09-02,16,0.0,0.0,30.6,0.0,0,0,0,Wednesday,DEL,0,0.0,8.252054794520548
1,2010-08-24,2010-09-14,2012-01-03,41,39.02439024,0.0,41.39,0.011235955,1,0,0,Wednesday,DEL,16,1.3616438356164384,6.9150684931506845
0,2010-04-02,2010-04-02,2010-04-02,0,0.0,0.0,53.17,0.0,0,0,0,Friday,DEL,0,0.0,8.67123287671233
1,2009-11-16,2010-02-15,2010-02-15,16,0.0,0.0,49.66,0.0,0,0,0,Monday,DEL,0,0.2493150684931507,8.797260273972602
1,2010-05-26,2010-05-26,2011-01-19,46,6.52173913,6.52173913,56.98,0.025210084,0,0,0,Tuesday,DEL,3,0.6520547945205479,7.8712328767123285
0,2009-09-29,2011-03-03,2012-08-10,0,0.0,0.0,51.73,0.075213675,0,0,0,Tuesday,DEL,0,2.8657534246575342,6.3123287671232875
0,2010-06-16,2011-03-23,2011-11-20,18,44.44444444,0.0,126.18,0.082644628,1,0,0,Thursday,DEL,8,1.4301369863013698,7.035616438356165
1,2010-06-05,2010-06-05,2013-10-29,39,71.79487179,10.25641026,81.23,0.044025157,1,0,0,Tuesday,DEL,28,3.4027397260273973,5.093150684931507
1,2010-09-29,2010-09-29,2013-11-12,53,7.547169811,0.0,81.32,0.011976048000000001,0,0,0,Friday,BOM,4,3.1232876712328768,5.054794520547945
0,2009-06-02,2009-10-02,2009-10-02,0,0.0,0.0,31.92,0.0,0,0,0,Tuesday,DEL,0,0.33424657534246577,9.169863013698631
1,2009-11-16,2010-03-02,2010-11-16,18,0.0,0.0,247.34,0.115384615,0,0,0,Wednesday,DEL,0,1.0,8.046575342465754
1,2011-06-01,2011-06-01,2011-06-01,16,0.0,0.0,58.46,0.0,0,0,0,Thursday,BOM,0,0.0,7.506849315068493
1,2009-08-24,2010-01-24,2014-08-01,51,9.803921569,7.843137255,59.07,0.056055363,0,0,0,Monday,DEL,6,4.93972602739726,4.336986301369863
1,2011-01-22,2013-01-24,2013-08-18,38,52.63157895,2.631578947,121.99,0.009708738,0,0,0,Thursday,BOM,21,2.5726027397260274,5.2904109589041095
1,2010-08-30,2010-08-31,2010-08-31,44,6.818181817999999,0.0,92.64,0.0,0,0,0,Tuesday,DEL,3,0.0027397260273972603,8.257534246575343
1,2010-07-07,2010-08-23,2012-11-26,47,0.0,0.0,64.18,0.015738499,0,0,0,Monday,DEL,0,2.3917808219178083,6.016438356164383
1,2010-12-28,2011-04-20,2012-10-09,44,11.36363636,2.272727273,115.62,0.043222004,0,0,0,Wednesday,DEL,5,1.7835616438356163,6.147945205479452
0,2009-11-17,2010-04-21,2012-05-06,0,0.0,0.0,77.14,0.00257732,1,0,0,Thursday,DEL,0,2.4684931506849317,6.575342465753424
1,2011-02-02,2011-04-19,2011-08-20,18,0.0,0.0,132.15,0.06504065,0,0,0,Tuesday,DEL,0,0.5452054794520548,7.287671232876712
0,2011-06-03,2011-06-03,2011-06-03,0,0.0,0.0,97.81,0.0,0,0,0,Monday,BOM,0,0.0,7.501369863013698
1,2010-08-26,2011-05-23,2013-05-11,44,34.09090909,2.272727273,85.14,0.013377926000000002,0,0,0,Thursday,DEL,15,2.7095890410958905,5.561643835616438
1,2010-05-19,2010-08-07,2011-12-26,37,48.64864865,2.702702703,75.56,0.029850746,0,0,0,Friday,DEL,19,1.6054794520547946,6.936986301369863
1,2009-11-15,2009-12-28,2013-08-07,41,29.26829268,7.3170731710000005,27.57,0.052018634,1,0,0,Monday,MAA,12,3.728767123287671,5.32054794520548
1,2010-02-03,2010-02-03,2010-02-03,43,18.60465116,0.0,68.47,0.0,0,0,0,Thursday,DEL,8,0.0,8.830136986301369
1,2010-12-31,2011-11-09,2011-11-09,44,4.545454545,0.0,52.77,0.0,0,0,0,Monday,DEL,2,0.8575342465753425,7.065753424657534
1,2011-04-16,2011-11-14,2011-11-14,46,6.52173913,0.0,62.41,0.0,0,0,0,Tuesday,DEL,3,0.5808219178082191,7.052054794520548
1,2010-12-04,2010-12-04,2012-01-28,45,0.0,0.0,45.1,0.004573171,0,0,0,Wednesday,DEL,0,1.1506849315068493,6.846575342465753
0,2008-09-25,2008-10-21,2011-07-12,12,8.333333332999999,8.333333332999999,132.52,0.007880910999999999,0,0,0,Monday,DEL,1,2.7945205479452055,7.394520547945206
1,2011-01-29,2011-05-21,2011-05-21,43,4.651162791,2.325581395,52.23,0.0,0,0,0,Tuesday,DEL,3,0.30684931506849317,7.536986301369863
1,2010-08-25,2010-08-30,2011-11-16,16,0.0,0.0,105.81,0.004514673,0,0,0,Tuesday,BOM,0,1.2273972602739727,7.046575342465753
1,2010-09-27,2011-08-12,2012-02-10,47,0.0,0.0,91.04,0.023411371,0,0,0,Thursday,DEL,0,1.3726027397260274,6.810958904109589
0,2011-01-25,2011-07-06,2012-07-15,0,0.0,0.0,69.95,0.022277228,0,0,0,Tuesday,DEL,0,1.4712328767123288,6.383561643835616
1,2010-04-26,2010-04-26,2010-04-26,43,16.27906977,2.325581395,50.91,0.0,0,0,0,Monday,DEL,8,0.0,8.605479452054794
1,2010-03-11,2010-03-11,2011-08-06,39,0.0,0.0,28.98,0.00921659,0,0,0,Wednesday,BOM,0,1.4054794520547946,7.326027397260274
0,2011-04-21,2011-04-21,2012-01-06,27,3.7037037039999996,0.0,68.66,0.081081081,0,0,0,Friday,DEL,2,0.7123287671232876,6.906849315068493
0,2010-05-10,2011-02-01,2013-10-11,16,18.75,0.0,103.12,0.084372004,1,0,0,Monday,DEL,3,3.4246575342465753,5.142465753424657
1,2011-01-30,2011-01-31,2013-09-28,43,32.55813953,11.62790698,54.57,0.012358393,0,0,0,Monday,BOM,14,2.663013698630137,5.178082191780822
1,2011-02-28,2012-06-15,2013-04-18,48,0.0,0.0,47.64,0.035830619,0,0,0,Friday,BOM,0,2.136986301369863,5.624657534246575
1,2010-08-13,2010-12-29,2014-12-01,58,13.79310345,0.0,139.77,0.082882883,1,0,0,Monday,DEL,9,4.304109589041096,4.002739726027397
0,2009-06-12,2010-02-21,2010-02-21,0,0.0,0.0,26.58,0.0,0,0,0,Monday,DEL,0,0.6958904109589041,8.780821917808218
0,2009-11-11,2009-11-29,2009-11-29,0,0.0,0.0,28.15,0.0,0,0,0,Monday,DEL,0,0.049315068493150684,9.01095890410959
1,2011-08-02,2011-08-02,2011-08-02,45,2.222222222,0.0,22.14,0.0,0,0,0,Wednesday,DEL,1,0.0,7.336986301369863
0,2010-03-23,2010-05-16,2010-05-25,0,0.0,0.0,28.62,0.222222222,0,0,0,Wednesday,DEL,0,0.1726027397260274,8.526027397260274
1,2010-06-10,2010-08-12,2013-12-18,50,4.0,0.0,38.77,0.019891501000000002,0,0,0,Wednesday,DEL,2,3.526027397260274,4.956164383561644
1,2011-02-20,2011-10-21,2013-05-13,47,25.53191489,0.0,60.74,0.059649123,0,0,0,Tuesday,DEL,12,2.2273972602739724,5.556164383561644
1,2010-01-30,2010-05-17,2014-01-19,52,80.76923077,26.92307692,76.06,0.13775130300000002,1,1,0,Monday,DEL,43,3.9726027397260273,4.868493150684931
